date,nav,scheme_code,scheme_name
2015-11-09,31.1477,120503,ICICI Bluechip
2015-10-09,31.1556,120503,ICICI Bluechip
2015-09-09,31.1632,120503,ICICI Bluechip
2015-08-09,30.6846,120503,ICICI Bluechip
2015-07-09,30.5063,120503,ICICI Bluechip
2015-04-09,30.918,120503,ICICI Bluechip
2015-03-09,31.5328,120503,ICICI Bluechip
2015-02-09,31.1915,120503,ICICI Bluechip
2015-01-09,31.1741,120503,ICICI Bluechip
2015-12-08,32.8422,120503,ICICI Bluechip
2015-11-08,33.2314,120503,ICICI Bluechip
2015-10-08,33.3264,120503,ICICI Bluechip
2015-07-08,33.4199,120503,ICICI Bluechip
2015-06-08,33.3743,120503,ICICI Bluechip
2015-05-08,33.2522,120503,ICICI Bluechip
2015-04-08,32.8123,120503,ICICI Bluechip
2015-03-08,32.4681,120503,ICICI Bluechip
2015-10-07,31.8118,120503,ICICI Bluechip
2015-09-07,31.6663,120503,ICICI Bluechip
2015-08-07,31.7819,120503,ICICI Bluechip
2015-07-07,32.1924,120503,ICICI Bluechip
2015-06-07,32.1055,120503,ICICI Bluechip
2015-03-07,32.0196,120503,ICICI Bluechip
2015-02-07,32.0166,120503,ICICI Bluechip
2015-01-07,31.9387,120503,ICICI Bluechip
2015-12-06,30.0924,120503,ICICI Bluechip
2015-11-06,30.2249,120503,ICICI Bluechip
2015-10-06,30.6897,120503,ICICI Bluechip
2015-09-06,30.29,120503,ICICI Bluechip
2015-08-06,30.4278,120503,ICICI Bluechip
2015-05-06,30.7798,120503,ICICI Bluechip
2015-04-06,30.815,120503,ICICI Bluechip
2015-03-06,30.7576,120503,ICICI Bluechip
2015-02-06,31.1166,120503,ICICI Bluechip
2015-01-06,31.6586,120503,ICICI Bluechip
2015-12-05,30.732,120503,ICICI Bluechip
2015-11-05,31.2258,120503,ICICI Bluechip
2015-08-05,30.7078,120503,ICICI Bluechip
2015-07-05,30.1706,120503,ICICI Bluechip
2015-06-05,30.494,120503,ICICI Bluechip
2015-05-05,31.3228,120503,ICICI Bluechip
2015-04-05,31.2359,120503,ICICI Bluechip
2015-10-04,33.136,120503,ICICI Bluechip
2015-09-04,33.1982,120503,ICICI Bluechip
2015-08-04,32.9273,120503,ICICI Bluechip
2015-07-04,32.6857,120503,ICICI Bluechip
2015-06-04,32.6869,120503,ICICI Bluechip
2015-01-04,32.3301,120503,ICICI Bluechip
2015-12-03,32.6953,120503,ICICI Bluechip
2015-11-03,32.4226,120503,ICICI Bluechip
2015-10-03,32.4392,120503,ICICI Bluechip
2015-09-03,32.6533,120503,ICICI Bluechip
2015-05-03,33.0907,120503,ICICI Bluechip
2015-04-03,32.6889,120503,ICICI Bluechip
2015-03-03,32.7511,120503,ICICI Bluechip
2015-02-03,32.332,120503,ICICI Bluechip
2015-12-02,31.1078,120503,ICICI Bluechip
2015-11-02,30.7771,120503,ICICI Bluechip
2015-10-02,30.3335,120503,ICICI Bluechip
2015-09-02,30.2365,120503,ICICI Bluechip
2015-06-02,30.5713,120503,ICICI Bluechip
2015-05-02,30.8805,120503,ICICI Bluechip
2015-04-02,30.8819,120503,ICICI Bluechip
2015-03-02,31.1223,120503,ICICI Bluechip
2015-02-02,31.3209,120503,ICICI Bluechip
2015-12-01,30.0342,120503,ICICI Bluechip
2015-09-01,29.8206,120503,ICICI Bluechip
2015-08-01,29.7028,120503,ICICI Bluechip
2015-07-01,29.2748,120503,ICICI Bluechip
2015-06-01,29.2677,120503,ICICI Bluechip
2015-05-01,29.9841,120503,ICICI Bluechip
2015-02-01,29.9872,120503,ICICI Bluechip
2015-01-01,29.5761,120503,ICICI Bluechip
2014-12-12,28.6958,120503,ICICI Bluechip
2014-11-12,28.9082,120503,ICICI Bluechip
2014-10-12,28.8866,120503,ICICI Bluechip
2014-09-12,28.8865,120503,ICICI Bluechip
2014-08-12,29.1879,120503,ICICI Bluechip
2014-05-12,29.3389,120503,ICICI Bluechip
2014-04-12,29.3911,120503,ICICI Bluechip
2014-03-12,29.2435,120503,ICICI Bluechip
2014-02-12,29.0315,120503,ICICI Bluechip
2014-01-12,28.983,120503,ICICI Bluechip
2014-12-11,28.3193,120503,ICICI Bluechip
2014-11-11,28.2391,120503,ICICI Bluechip
2014-10-11,28.0042,120503,ICICI Bluechip
2014-07-11,28.0049,120503,ICICI Bluechip
2014-05-11,27.8847,120503,ICICI Bluechip
2014-03-11,27.7722,120503,ICICI Bluechip
2014-10-10,25.9356,120503,ICICI Bluechip
2014-09-10,26.3647,120503,ICICI Bluechip
2014-08-10,26.0109,120503,ICICI Bluechip
2014-07-10,26.1357,120503,ICICI Bluechip
2014-01-10,26.4262,120503,ICICI Bluechip
2014-12-09,27.0259,120503,ICICI Bluechip
2014-11-09,26.9513,120503,ICICI Bluechip
2014-10-09,26.6955,120503,ICICI Bluechip
2014-09-09,26.7198,120503,ICICI Bluechip
2014-08-09,26.6756,120503,ICICI Bluechip
2014-05-09,26.3654,120503,ICICI Bluechip
2014-04-09,26.3266,120503,ICICI Bluechip
2014-03-09,26.2996,120503,ICICI Bluechip
2014-02-09,26.1127,120503,ICICI Bluechip
2014-01-09,25.8567,120503,ICICI Bluechip
2014-12-08,24.3387,120503,ICICI Bluechip
2014-11-08,24.0808,120503,ICICI Bluechip
2014-08-08,23.8891,120503,ICICI Bluechip
2014-07-08,24.1782,120503,ICICI Bluechip
2014-06-08,24.2479,120503,ICICI Bluechip
2014-05-08,24.3007,120503,ICICI Bluechip
2014-04-08,24.1119,120503,ICICI Bluechip
2014-01-08,23.9306,120503,ICICI Bluechip
2014-11-07,23.2346,120503,ICICI Bluechip
2014-10-07,23.5146,120503,ICICI Bluechip
2014-09-07,23.4313,120503,ICICI Bluechip
2014-08-07,23.7186,120503,ICICI Bluechip
2014-07-07,24.275,120503,ICICI Bluechip
2014-04-07,24.2967,120503,ICICI Bluechip
2014-03-07,24.1979,120503,ICICI Bluechip
2014-02-07,24.016,120503,ICICI Bluechip
2014-01-07,23.6544,120503,ICICI Bluechip
2014-12-06,22.9122,120503,ICICI Bluechip
2014-11-06,22.7528,120503,ICICI Bluechip
2014-10-06,22.9365,120503,ICICI Bluechip
2014-09-06,22.7465,120503,ICICI Bluechip
2014-06-06,22.532,120503,ICICI Bluechip
2014-05-06,22.3183,120503,ICICI Bluechip
2014-04-06,22.2,120503,ICICI Bluechip
2014-03-06,22.1067,120503,ICICI Bluechip
2014-02-06,21.9387,120503,ICICI Bluechip
2014-12-05,20.4204,120503,ICICI Bluechip
2014-09-05,20.0994,120503,ICICI Bluechip
2014-08-05,19.706,120503,ICICI Bluechip
2014-07-05,19.6396,120503,ICICI Bluechip
2014-06-05,19.6623,120503,ICICI Bluechip
2014-05-05,19.615,120503,ICICI Bluechip
2014-02-05,19.6001,120503,ICICI Bluechip
2014-11-04,19.4665,120503,ICICI Bluechip
2014-10-04,19.5023,120503,ICICI Bluechip
2014-09-04,19.4787,120503,ICICI Bluechip
2014-07-04,19.227,120503,ICICI Bluechip
2014-04-04,19.2274,120503,ICICI Bluechip
2014-03-04,19.3331,120503,ICICI Bluechip
2014-02-04,19.3511,120503,ICICI Bluechip
2014-01-04,19.2809,120503,ICICI Bluechip
2014-12-03,18.6535,120503,ICICI Bluechip
2014-11-03,18.5457,120503,ICICI Bluechip
2014-10-03,18.5498,120503,ICICI Bluechip
2014-07-03,18.4912,120503,ICICI Bluechip
2014-06-03,18.338,120503,ICICI Bluechip
2014-05-03,18.1757,120503,ICICI Bluechip
2014-04-03,18.0637,120503,ICICI Bluechip
2014-03-03,17.9248,120503,ICICI Bluechip
2014-12-02,17.1504,120503,ICICI Bluechip
2014-11-02,17.0838,120503,ICICI Bluechip
2014-10-02,17.0094,120503,ICICI Bluechip
2014-07-02,17.0349,120503,ICICI Bluechip
2014-06-02,16.9746,120503,ICICI Bluechip
2014-05-02,16.9623,120503,ICICI Bluechip
2014-04-02,16.886,120503,ICICI Bluechip
2014-03-02,16.8643,120503,ICICI Bluechip
2014-10-01,17.347,120503,ICICI Bluechip
2014-09-01,17.3968,120503,ICICI Bluechip
2014-08-01,17.4401,120503,ICICI Bluechip
2014-07-01,17.3428,120503,ICICI Bluechip
2014-06-01,17.3726,120503,ICICI Bluechip
2014-03-01,17.3062,120503,ICICI Bluechip
2014-02-01,17.2465,120503,ICICI Bluechip
2014-01-01,17.4606,120503,ICICI Bluechip
2013-12-12,17.1221,120503,ICICI Bluechip
2013-11-12,17.1614,120503,ICICI Bluechip
2013-10-12,17.1309,120503,ICICI Bluechip
2013-09-12,17.1451,120503,ICICI Bluechip
2013-06-12,17.0086,120503,ICICI Bluechip
2013-05-12,16.979,120503,ICICI Bluechip
2013-04-12,16.8619,120503,ICICI Bluechip
2013-03-12,17.0192,120503,ICICI Bluechip
2013-02-12,17.0194,120503,ICICI Bluechip
2013-12-11,16.237,120503,ICICI Bluechip
2013-11-11,16.24,120503,ICICI Bluechip
2013-08-11,16.2705,120503,ICICI Bluechip
2013-07-11,16.3104,120503,ICICI Bluechip
2013-06-11,16.3485,120503,ICICI Bluechip
2013-05-11,16.2853,120503,ICICI Bluechip
2013-01-11,16.2955,120503,ICICI Bluechip
2013-11-10,15.7415,120503,ICICI Bluechip
2013-10-10,15.6447,120503,ICICI Bluechip
2013-09-10,15.6088,120503,ICICI Bluechip
2013-08-10,15.3869,120503,ICICI Bluechip
2013-07-10,15.3439,120503,ICICI Bluechip
2013-04-10,15.2672,120503,ICICI Bluechip
2013-03-10,15.1916,120503,ICICI Bluechip
2013-01-10,14.9575,120503,ICICI Bluechip
2013-12-09,14.8835,120503,ICICI Bluechip
2013-11-09,14.9458,120503,ICICI Bluechip
2013-10-09,14.8613,120503,ICICI Bluechip
2013-06-09,14.4284,120503,ICICI Bluechip
2013-05-09,14.3129,120503,ICICI Bluechip
2013-04-09,14.0106,120503,ICICI Bluechip
2013-03-09,13.9014,120503,ICICI Bluechip
2013-02-09,14.2365,120503,ICICI Bluechip
2013-12-08,14.5806,120503,ICICI Bluechip
2013-08-08,14.3894,120503,ICICI Bluechip
2013-07-08,14.2345,120503,ICICI Bluechip
2013-06-08,14.3633,120503,ICICI Bluechip
2013-05-08,14.6753,120503,ICICI Bluechip
2013-02-08,14.6639,120503,ICICI Bluechip
2013-01-08,14.7515,120503,ICICI Bluechip
2013-12-07,15.6022,120503,ICICI Bluechip
2013-11-07,15.4709,120503,ICICI Bluechip
2013-10-07,15.273,120503,ICICI Bluechip
2013-09-07,15.2741,120503,ICICI Bluechip
2013-08-07,15.0639,120503,ICICI Bluechip
2013-05-07,15.1472,120503,ICICI Bluechip
2013-04-07,15.0843,120503,ICICI Bluechip
2013-03-07,14.8874,120503,ICICI Bluechip
2013-02-07,15.0405,120503,ICICI Bluechip
2013-01-07,15.0643,120503,ICICI Bluechip
2013-12-06,14.8527,120503,ICICI Bluechip
2013-11-06,14.9065,120503,ICICI Bluechip
2013-10-06,15.1368,120503,ICICI Bluechip
2013-07-06,15.2015,120503,ICICI Bluechip
2013-06-06,15.2391,120503,ICICI Bluechip
2013-05-06,15.2456,120503,ICICI Bluechip
2013-04-06,15.2142,120503,ICICI Bluechip
2013-03-06,15.2578,120503,ICICI Bluechip
2013-10-05,15.3358,120503,ICICI Bluechip
2013-09-05,15.2634,120503,ICICI Bluechip
2013-08-05,15.3597,120503,ICICI Bluechip
2013-07-05,15.2704,120503,ICICI Bluechip
2013-06-05,15.1497,120503,ICICI Bluechip
2013-03-05,15.0518,120503,ICICI Bluechip
2013-02-05,15.1032,120503,ICICI Bluechip
2013-12-04,14.0426,120503,ICICI Bluechip
2013-11-04,14.0994,120503,ICICI Bluechip
2013-10-04,13.9826,120503,ICICI Bluechip
2013-09-04,13.9389,120503,ICICI Bluechip
2013-08-04,14.0224,120503,ICICI Bluechip
2013-07-04,0.0,120503,ICICI Bluechip
2013-05-04,14.0479,120503,ICICI Bluechip
2013-04-04,14.0601,120503,ICICI Bluechip
2013-03-04,14.2929,120503,ICICI Bluechip
2013-02-04,14.3768,120503,ICICI Bluechip
2013-01-04,14.231,120503,ICICI Bluechip
2013-12-03,14.69,120503,ICICI Bluechip
2013-11-03,14.7309,120503,ICICI Bluechip
2013-08-03,14.6971,120503,ICICI Bluechip
2013-07-03,14.4921,120503,ICICI Bluechip
2013-06-03,14.3669,120503,ICICI Bluechip
2013-05-03,14.3051,120503,ICICI Bluechip
2013-04-03,14.1535,120503,ICICI Bluechip
2013-01-03,14.238,120503,ICICI Bluechip
2013-12-02,14.5546,120503,ICICI Bluechip
2013-11-02,14.5489,120503,ICICI Bluechip
2013-08-02,14.6145,120503,ICICI Bluechip
2013-07-02,14.6822,120503,ICICI Bluechip
2013-06-02,14.7026,120503,ICICI Bluechip
2013-05-02,14.6435,120503,ICICI Bluechip
2013-04-02,14.7065,120503,ICICI Bluechip
2013-01-02,14.6961,120503,ICICI Bluechip
2013-11-01,14.8886,120503,ICICI Bluechip
2013-10-01,15.0619,120503,ICICI Bluechip
2013-09-01,15.0517,120503,ICICI Bluechip
2013-08-01,15.1146,120503,ICICI Bluechip
2013-07-01,15.0913,120503,ICICI Bluechip
2013-04-01,15.0702,120503,ICICI Bluechip
2013-03-01,15.0737,120503,ICICI Bluechip
2013-02-01,15.0253,120503,ICICI Bluechip
2026-01-06,97.1944,118632,Nippon Large Cap
2026-12-05,97.1846,118632,Nippon Large Cap
2026-11-05,99.2007,118632,Nippon Large Cap
2026-08-05,100.4981,118632,Nippon Large Cap
2026-07-05,101.2917,118632,Nippon Large Cap
2026-06-05,101.1725,118632,Nippon Large Cap
2026-05-05,99.9072,118632,Nippon Large Cap
2026-04-05,100.0932,118632,Nippon Large Cap
2026-10-04,98.8886,118632,Nippon Large Cap
2026-09-04,97.4948,118632,Nippon Large Cap
2026-08-04,98.1861,118632,Nippon Large Cap
2026-07-04,94.7584,118632,Nippon Large Cap
2026-06-04,94.353,118632,Nippon Large Cap
2026-02-04,93.2361,118632,Nippon Large Cap
2026-01-04,92.9211,118632,Nippon Large Cap
2026-12-03,97.31,118632,Nippon Large Cap
2026-11-03,98.1139,118632,Nippon Large Cap
2026-10-03,99.4725,118632,Nippon Large Cap
2026-09-03,98.2895,118632,Nippon Large Cap
2026-06-03,100.0829,118632,Nippon Large Cap
2026-05-03,101.1422,118632,Nippon Large Cap
2026-04-03,99.951,118632,Nippon Large Cap
2026-02-03,101.8541,118632,Nippon Large Cap
2026-12-02,104.9922,118632,Nippon Large Cap
2026-11-02,105.5426,118632,Nippon Large Cap
2026-10-02,105.3572,118632,Nippon Large Cap
2026-09-02,104.8998,118632,Nippon Large Cap
2026-06-02,103.9204,118632,Nippon Large Cap
2026-05-02,103.759,118632,Nippon Large Cap
2026-04-02,104.0764,118632,Nippon Large Cap
2026-03-02,103.8538,118632,Nippon Large Cap
2026-02-02,101.2456,118632,Nippon Large Cap
2026-12-01,103.6218,118632,Nippon Large Cap
2026-09-01,103.4654,118632,Nippon Large Cap
2026-08-01,104.3327,118632,Nippon Large Cap
2026-07-01,105.6078,118632,Nippon Large Cap
2026-06-01,105.7006,118632,Nippon Large Cap
2026-05-01,105.7109,118632,Nippon Large Cap
2026-02-01,106.1272,118632,Nippon Large Cap
2026-01-01,105.4001,118632,Nippon Large Cap
2025-12-12,105.2738,118632,Nippon Large Cap
2025-11-12,104.659,118632,Nippon Large Cap
2025-10-12,104.014,118632,Nippon Large Cap
2025-09-12,104.2635,118632,Nippon Large Cap
2025-08-12,104.3721,118632,Nippon Large Cap
2025-05-12,105.4142,118632,Nippon Large Cap
2025-04-12,105.0426,118632,Nippon Large Cap
2025-03-12,105.0214,118632,Nippon Large Cap
2025-02-12,105.2367,118632,Nippon Large Cap
2025-01-12,105.5389,118632,Nippon Large Cap
2025-12-11,104.6829,118632,Nippon Large Cap
2025-11-11,104.1242,118632,Nippon Large Cap
2025-10-11,103.8912,118632,Nippon Large Cap
2025-07-11,103.6712,118632,Nippon Large Cap
2025-06-11,103.6683,118632,Nippon Large Cap
2025-04-11,104.296,118632,Nippon Large Cap
2025-03-11,104.8494,118632,Nippon Large Cap
2025-10-10,103.236,118632,Nippon Large Cap
2025-09-10,102.7968,118632,Nippon Large Cap
2025-08-10,102.3564,118632,Nippon Large Cap
2025-07-10,102.7883,118632,Nippon Large Cap
2025-06-10,102.8296,118632,Nippon Large Cap
2025-03-10,102.3835,118632,Nippon Large Cap
2025-01-10,102.0581,118632,Nippon Large Cap
2025-12-09,102.9764,118632,Nippon Large Cap
2025-11-09,102.4033,118632,Nippon Large Cap
2025-10-09,102.3512,118632,Nippon Large Cap
2025-09-09,101.9677,118632,Nippon Large Cap
2025-08-09,101.6765,118632,Nippon Large Cap
2025-05-09,101.5517,118632,Nippon Large Cap
2025-04-09,101.4965,118632,Nippon Large Cap
2025-03-09,101.5909,118632,Nippon Large Cap
2025-02-09,100.9907,118632,Nippon Large Cap
2025-01-09,101.1664,118632,Nippon Large Cap
2025-12-08,99.7536,118632,Nippon Large Cap
2025-11-08,99.916,118632,Nippon Large Cap
2025-08-08,98.9884,118632,Nippon Large Cap
2025-07-08,99.9091,118632,Nippon Large Cap
2025-06-08,99.7886,118632,Nippon Large Cap
2025-05-08,100.1112,118632,Nippon Large Cap
2025-04-08,100.2779,118632,Nippon Large Cap
2025-01-08,99.9113,118632,Nippon Large Cap
2025-11-07,101.2686,118632,Nippon Large Cap
2025-10-07,101.799,118632,Nippon Large Cap
2025-09-07,102.039,118632,Nippon Large Cap
2025-08-07,102.0364,118632,Nippon Large Cap
2025-07-07,101.754,118632,Nippon Large Cap
2025-04-07,101.7883,118632,Nippon Large Cap
2025-03-07,101.5231,118632,Nippon Large Cap
2025-02-07,101.8391,118632,Nippon Large Cap
2025-01-07,102.2738,118632,Nippon Large Cap
2025-12-06,100.0453,118632,Nippon Large Cap
2025-11-06,101.3151,118632,Nippon Large Cap
2025-10-06,101.2256,118632,Nippon Large Cap
2025-09-06,101.3481,118632,Nippon Large Cap
2025-06-06,100.6269,118632,Nippon Large Cap
2025-05-06,99.6617,118632,Nippon Large Cap
2025-04-06,99.1551,118632,Nippon Large Cap
2025-03-06,98.7161,118632,Nippon Large Cap
2025-02-06,99.2736,118632,Nippon Large Cap
2025-12-05,97.9099,118632,Nippon Large Cap
2025-09-05,94.3482,118632,Nippon Large Cap
2025-08-05,95.1487,118632,Nippon Large Cap
2025-07-05,96.0208,118632,Nippon Large Cap
2025-06-05,95.5648,118632,Nippon Large Cap
2025-05-05,96.5552,118632,Nippon Large Cap
2025-02-05,95.9389,118632,Nippon Large Cap
2025-11-04,90.0693,118632,Nippon Large Cap
2025-09-04,88.641,118632,Nippon Large Cap
2025-08-04,89.2409,118632,Nippon Large Cap
2025-07-04,87.7802,118632,Nippon Large Cap
2025-04-04,90.4333,118632,Nippon Large Cap
2025-03-04,92.2243,118632,Nippon Large Cap
2025-02-04,92.4165,118632,Nippon Large Cap
2025-01-04,91.6629,118632,Nippon Large Cap
2025-12-03,88.3738,118632,Nippon Large Cap
2025-11-03,88.5042,118632,Nippon Large Cap
2025-10-03,88.5879,118632,Nippon Large Cap
2025-07-03,89.1195,118632,Nippon Large Cap
2025-06-03,89.174,118632,Nippon Large Cap
2025-05-03,88.2535,118632,Nippon Large Cap
2025-04-03,87.1643,118632,Nippon Large Cap
2025-03-03,86.983,118632,Nippon Large Cap
2025-12-02,90.3408,118632,Nippon Large Cap
2025-11-02,90.5443,118632,Nippon Large Cap
2025-10-02,92.1773,118632,Nippon Large Cap
2025-07-02,93.319,118632,Nippon Large Cap
2025-06-02,93.4896,118632,Nippon Large Cap
2025-05-02,93.8883,118632,Nippon Large Cap
2025-04-02,93.9231,118632,Nippon Large Cap
2025-03-02,92.4237,118632,Nippon Large Cap
2025-10-01,93.7271,118632,Nippon Large Cap
2025-09-01,94.581,118632,Nippon Large Cap
2025-08-01,95.4138,118632,Nippon Large Cap
2025-07-01,95.7436,118632,Nippon Large Cap
2025-06-01,95.3266,118632,Nippon Large Cap
2025-03-01,97.1671,118632,Nippon Large Cap
2025-02-01,97.5681,118632,Nippon Large Cap
2025-01-01,96.1113,118632,Nippon Large Cap
2024-12-12,99.2226,118632,Nippon Large Cap
2024-11-12,99.6289,118632,Nippon Large Cap
2024-10-12,99.546,118632,Nippon Large Cap
2024-09-12,99.5074,118632,Nippon Large Cap
2024-06-12,99.6509,118632,Nippon Large Cap
2024-05-12,99.4147,118632,Nippon Large Cap
2024-04-12,98.6536,118632,Nippon Large Cap
2024-03-12,98.2022,118632,Nippon Large Cap
2024-02-12,97.1205,118632,Nippon Large Cap
2024-12-11,95.3799,118632,Nippon Large Cap
2024-11-11,96.5738,118632,Nippon Large Cap
2024-08-11,96.4406,118632,Nippon Large Cap
2024-07-11,96.8112,118632,Nippon Large Cap
2024-06-11,97.5614,118632,Nippon Large Cap
2024-05-11,96.3891,118632,Nippon Large Cap
2024-04-11,95.6366,118632,Nippon Large Cap
2024-11-10,99.139,118632,Nippon Large Cap
2024-10-10,99.2685,118632,Nippon Large Cap
2024-09-10,98.9923,118632,Nippon Large Cap
2024-08-10,98.6381,118632,Nippon Large Cap
2024-07-10,97.3987,118632,Nippon Large Cap
2024-04-10,98.7098,118632,Nippon Large Cap
2024-03-10,99.4889,118632,Nippon Large Cap
2024-01-10,101.4323,118632,Nippon Large Cap
2024-12-09,100.2373,118632,Nippon Large Cap
2024-11-09,98.7724,118632,Nippon Large Cap
2024-10-09,99.2319,118632,Nippon Large Cap
2024-09-09,98.4675,118632,Nippon Large Cap
2024-06-09,98.076,118632,Nippon Large Cap
2024-05-09,99.3569,118632,Nippon Large Cap
2024-04-09,99.2067,118632,Nippon Large Cap
2024-03-09,99.6805,118632,Nippon Large Cap
2024-02-09,99.5227,118632,Nippon Large Cap
2024-12-08,96.4431,118632,Nippon Large Cap
2024-09-08,96.6915,118632,Nippon Large Cap
2024-08-08,95.9036,118632,Nippon Large Cap
2024-07-08,96.5617,118632,Nippon Large Cap
2024-06-08,95.1642,118632,Nippon Large Cap
2024-05-08,95.6995,118632,Nippon Large Cap
2024-02-08,98.3992,118632,Nippon Large Cap
2024-01-08,99.1905,118632,Nippon Large Cap
2024-12-07,97.3785,118632,Nippon Large Cap
2024-11-07,97.096,118632,Nippon Large Cap
2024-10-07,96.9845,118632,Nippon Large Cap
2024-09-07,97.3311,118632,Nippon Large Cap
2024-08-07,96.8647,118632,Nippon Large Cap
2024-05-07,96.8297,118632,Nippon Large Cap
2024-04-07,96.6688,118632,Nippon Large Cap
2024-03-07,96.3988,118632,Nippon Large Cap
2024-02-07,95.5824,118632,Nippon Large Cap
2024-01-07,95.6996,118632,Nippon Large Cap
2024-12-06,92.5612,118632,Nippon Large Cap
2024-11-06,92.1206,118632,Nippon Large Cap
2024-10-06,92.0097,118632,Nippon Large Cap
2024-07-06,91.8562,118632,Nippon Large Cap
2024-06-06,90.1267,118632,Nippon Large Cap
2024-05-06,89.1172,118632,Nippon Large Cap
2024-04-06,86.3042,118632,Nippon Large Cap
2024-03-06,92.4271,118632,Nippon Large Cap
2024-10-05,86.9891,118632,Nippon Large Cap
2024-09-05,86.3547,118632,Nippon Large Cap
2024-08-05,87.904,118632,Nippon Large Cap
2024-07-05,87.7561,118632,Nippon Large Cap
2024-06-05,88.3316,118632,Nippon Large Cap
2024-03-05,88.739,118632,Nippon Large Cap
2024-02-05,89.3246,118632,Nippon Large Cap
2024-12-04,87.8748,118632,Nippon Large Cap
2024-10-04,88.6487,118632,Nippon Large Cap
2024-09-04,88.3609,118632,Nippon Large Cap
2024-08-04,88.4212,118632,Nippon Large Cap
2024-05-04,87.8656,118632,Nippon Large Cap
2024-04-04,87.5846,118632,Nippon Large Cap
2024-03-04,87.3591,118632,Nippon Large Cap
2024-02-04,87.1671,118632,Nippon Large Cap
2024-01-04,87.1447,118632,Nippon Large Cap
2024-12-03,85.1058,118632,Nippon Large Cap
2024-11-03,85.4384,118632,Nippon Large Cap
2024-07-03,86.2429,118632,Nippon Large Cap
2024-06-03,85.81,118632,Nippon Large Cap
2024-05-03,85.8536,118632,Nippon Large Cap
2024-04-03,85.8389,118632,Nippon Large Cap
2024-01-03,85.3718,118632,Nippon Large Cap
2024-12-02,81.6287,118632,Nippon Large Cap
2024-09-02,82.8752,118632,Nippon Large Cap
2024-08-02,82.5897,118632,Nippon Large Cap
2024-07-02,83.0313,118632,Nippon Large Cap
2024-06-02,82.272,118632,Nippon Large Cap
2024-05-02,81.5416,118632,Nippon Large Cap
2024-02-02,81.7841,118632,Nippon Large Cap
2024-01-02,81.3917,118632,Nippon Large Cap
2024-12-01,81.7745,118632,Nippon Large Cap
2024-11-01,81.1364,118632,Nippon Large Cap
2024-10-01,80.8502,118632,Nippon Large Cap
2024-09-01,80.6145,118632,Nippon Large Cap
2024-08-01,80.3728,118632,Nippon Large Cap
2024-05-01,81.059,118632,Nippon Large Cap
2024-04-01,80.9262,118632,Nippon Large Cap
2024-03-01,80.1318,118632,Nippon Large Cap
2024-02-01,80.3585,118632,Nippon Large Cap
2024-01-01,80.3877,118632,Nippon Large Cap
2023-12-12,77.3349,118632,Nippon Large Cap
2023-11-12,77.584,118632,Nippon Large Cap
2023-08-12,77.2576,118632,Nippon Large Cap
2023-07-12,77.1094,118632,Nippon Large Cap
2023-06-12,76.7791,118632,Nippon Large Cap
2023-05-12,76.3652,118632,Nippon Large Cap
2023-04-12,76.0297,118632,Nippon Large Cap
2023-01-12,74.703,118632,Nippon Large Cap
2023-10-11,71.6976,118632,Nippon Large Cap
2023-09-11,71.6223,118632,Nippon Large Cap
2023-08-11,71.8582,118632,Nippon Large Cap
2023-07-11,71.692,118632,Nippon Large Cap
2023-06-11,71.6717,118632,Nippon Large Cap
2023-03-11,70.9984,118632,Nippon Large Cap
2023-02-11,70.5127,118632,Nippon Large Cap
2023-01-11,69.8843,118632,Nippon Large Cap
2023-12-10,72.8206,118632,Nippon Large Cap
2023-11-10,72.6358,118632,Nippon Large Cap
2023-10-10,72.2501,118632,Nippon Large Cap
2023-09-10,71.523,118632,Nippon Large Cap
2023-06-10,72.2666,118632,Nippon Large Cap
2023-05-10,71.8691,118632,Nippon Large Cap
2023-04-10,71.4828,118632,Nippon Large Cap
2023-03-10,72.158,118632,Nippon Large Cap
2023-12-09,73.0049,118632,Nippon Large Cap
2023-11-09,73.7256,118632,Nippon Large Cap
2023-08-09,73.1125,118632,Nippon Large Cap
2023-07-09,72.6174,118632,Nippon Large Cap
2023-06-09,72.046,118632,Nippon Large Cap
2023-05-09,71.8802,118632,Nippon Large Cap
2023-04-09,71.717,118632,Nippon Large Cap
2023-01-09,71.3664,118632,Nippon Large Cap
2023-11-08,70.33,118632,Nippon Large Cap
2023-10-08,70.5498,118632,Nippon Large Cap
2023-09-08,70.6852,118632,Nippon Large Cap
2023-08-08,70.2574,118632,Nippon Large Cap
2023-07-08,70.2492,118632,Nippon Large Cap
2023-04-08,70.0645,118632,Nippon Large Cap
2023-03-08,69.5471,118632,Nippon Large Cap
2023-02-08,69.9106,118632,Nippon Large Cap
2023-01-08,70.8398,118632,Nippon Large Cap
2023-12-07,68.7079,118632,Nippon Large Cap
2023-11-07,68.6673,118632,Nippon Large Cap
2023-10-07,68.2229,118632,Nippon Large Cap
2023-07-07,68.2028,118632,Nippon Large Cap
2023-06-07,68.5885,118632,Nippon Large Cap
2023-05-07,68.231,118632,Nippon Large Cap
2023-04-07,68.092,118632,Nippon Large Cap
2023-03-07,68.0211,118632,Nippon Large Cap
2023-12-06,65.5378,118632,Nippon Large Cap
2023-09-06,65.3566,118632,Nippon Large Cap
2023-08-06,65.5102,118632,Nippon Large Cap
2023-07-06,65.8209,118632,Nippon Large Cap
2023-06-06,65.2544,118632,Nippon Large Cap
